# OUT_OF_SCOPE — série de valores, não entra na skill.
# Manutenção separada (regra 4 de 01-plano-extracao.md). Aqui só como
# evidência de conferência contra a tabela mantida à parte.
# documento=manual-de-calculo-trabalhista_2016-1.pdf emissor=TRT-3, Secretaria de Cálculos Judiciais, julho/2016 offset_paginacao=0
# Anexo I da IN/RFB 1027/10. Códigos CNAE 2.0 — codificação distinta da
# usada em 18.8.1, que é CNAE 1.0. As duas tabelas NÃO são versões de um
# mesmo arquivo: são normas sucessivas com chave diferente. Ver o JSON
# semântico trt3-18.8-grau-de-risco-estrutura.json.
# A coluna GILRAT está dividida por momento do fato gerador (Dec. 6.957/09).
pagina_pdf,item,tabela,codigo_cnae,gilrat_fg_ate_2009_12,gilrat_fg_desde_2010_01,fpas,descricao_atividade
444,18.8.2,ANEXO I - TABELA 1,0311-6/03,"2,00%","3,00%",604(*),Coleta de outros produtos marinhos
444,18.8.2,ANEXO I - TABELA 1,0312-4/01,"2,00%","2,00%",604(*),Pesca de peixes em água doce
444,18.8.2,ANEXO I - TABELA 1,0312-4/02,"2,00%","1,00%",604(*),Pesca de crustáceos e moluscos em água doce
444,18.8.2,ANEXO I - TABELA 1,0312-4/03,"2,00%","1,00%",604(*),Coleta de outros produtos aquáticos de água doce
444,18.8.2,ANEXO I - TABELA 1,0321-3/01,"2,00%","2,00%",604(*),Criação de peixes em água salgada e salobra
445,18.8.2,ANEXO I - TABELA 1,0321-3/02,"2,00%","2,00%",604(*),Criação de camarões em água salgada e salobra
445,18.8.2,ANEXO I - TABELA 1,0321-3/03,"2,00%","3,00%",604(*),Criação de ostras e mexilhões em água salgada e salobra
445,18.8.2,ANEXO I - TABELA 1,0321-3/04,"2,00%","2,00%",604(*),Criação de peixes ornamentais em água salgada e salobra
445,18.8.2,ANEXO I - TABELA 1,0321-3/99,"2,00%","2,00%",604(*),Cultivos e semicultivos da aquicultura em água salgada e salobra não especificados anteriormente
445,18.8.2,ANEXO I - TABELA 1,0322-1/01,"2,00%","3,00%",604(*),Criação de peixes em água doce
445,18.8.2,ANEXO I - TABELA 1,0322-1/02,"2,00%","2,00%",604(*),Criação de camarões em água doce
445,18.8.2,ANEXO I - TABELA 1,0322-1/03,"2,00%","2,00%",604(*),Criação de ostras e mexilhões em água doce
445,18.8.2,ANEXO I - TABELA 1,0322-1/04,"2,00%","2,00%",604(*),Criação de peixes ornamentais em água doce
445,18.8.2,ANEXO I - TABELA 1,0322-1/05,"2,00%","3,00%",604(*),Ranicultura
445,18.8.2,ANEXO I - TABELA 1,0322-1/06,"2,00%","3,00%",604(*),Criação de jacaré
445,18.8.2,ANEXO I - TABELA 1,0322-1/99,"2,00%","3,00%",604(*),Cultivos e semicultivos da aquicultura em água doce não especificados anteriormente
445,18.8.2,ANEXO I - TABELA 1,3600-6/02,"2,00%","2,00%",612,Distribuição de água por caminhões
445,18.8.2,ANEXO I - TABELA 1,4681-8/01,"1,00%","3,00%",612,"Pessoal de Transporte no Com. Atac. de álcool carburante, biodiesel, gasolina e demais derivados de petróleo, exceto lubrificantes, não realizado por transportador retalhista (TRR)"
445,18.8.2,ANEXO I - TABELA 1,4681-8/02,"1,00%","3,00%",612,Pessoal de Transporte no Comércio atacadista de combustíveis realizado por transportador retalhista (TRR)
445,18.8.2,ANEXO I - TABELA 1,4681-8/03,"1,00%","3,00%",612,"Pessoal de Transporte no Comércio atacadista de combustíveis de origem vegetal, exceto álcool carburante"
445,18.8.2,ANEXO I - TABELA 1,4681-8/04,"1,00%","2,00%",612,Pessoal de Transporte no Comércio atacadista de combustíveis de origem mineral em bruto
445,18.8.2,ANEXO I - TABELA 1,4681-8/05,"1,00%","2,00%",612,Pessoal de Transporte no Comércio atacadista de lubrificantes
445,18.8.2,ANEXO I - TABELA 1,4682-6/00,"1,00%","3,00%",612,Pessoal de Transporte no Comércio atacadista de gás liquefeito de petróleo (GLP)
445,18.8.2,ANEXO I - TABELA 1,4921-3/01,"3,00%","3,00%",612,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, municipal"
445,18.8.2,ANEXO I - TABELA 1,4921-3/02,"3,00%","3,00%",612,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, intermunicipal em região metropolitana"
445,18.8.2,ANEXO I - TABELA 1,4922-1/01,"3,00%","3,00%",612,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, intermunicipal, exceto em região metropolitana"
445,18.8.2,ANEXO I - TABELA 1,4922-1/02,"3,00%","3,00%",612,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, interestadual"
445,18.8.2,ANEXO I - TABELA 1,4922-1/03,"3,00%","3,00%",612,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, internacional"
445,18.8.2,ANEXO I - TABELA 1,4923-0/01,"3,00%","3,00%",612,Serviço de táxi
445,18.8.2,ANEXO I - TABELA 1,4923-0/02,"3,00%","3,00%",612,Serviço de transporte de passageiros - locação de automóveis com motorista
445,18.8.2,ANEXO I - TABELA 1,4924-8/00,"3,00%","3,00%",612,Transporte escolar
445,18.8.2,ANEXO I - TABELA 1,4929-9/01,"3,00%","3,00%",612,"Transporte rodoviário coletivo de passageiros, sob regime de fretamento, municipal"
445,18.8.2,ANEXO I - TABELA 1,4929-9/02,"3,00%","3,00%",612,"Transporte rodoviário coletivo de passageiros, sob regime de fretamento, intermunicipal, interestadual e internacional"
445,18.8.2,ANEXO I - TABELA 1,4929-9/03,"3,00%","3,00%",612,"Organização de excursões em veículos rodoviários próprios, municipal"
445,18.8.2,ANEXO I - TABELA 1,4929-9/04,"3,00%","3,00%",612,"Organização de excursões em veículos rodoviários próprios, intermunicipal, interestadual e internacional"
445,18.8.2,ANEXO I - TABELA 1,4929-9/99,"3,00%","2,00%",612,Outros transportes rodoviários de passageiros não especificados anteriormente
445,18.8.2,ANEXO I - TABELA 1,4930-2/01,"3,00%","3,00%",612,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, municipal"
445,18.8.2,ANEXO I - TABELA 1,4930-2/02,"3,00%","3,00%",612,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional"
445,18.8.2,ANEXO I - TABELA 1,4930-2/03,"3,00%","3,00%",612,Transporte rodoviário de produtos perigosos
445,18.8.2,ANEXO I - TABELA 1,4930-2/04,"3,00%","3,00%",612,Transporte rodoviário de mudanças
445,18.8.2,ANEXO I - TABELA 1,5212-5/00,"2,00%","3,00%",612,Carga e descarga
445,18.8.2,ANEXO I - TABELA 1,5229-0/02,"1,00%","3,00%",612,Serviços de reboque de veículos
445,18.8.2,ANEXO I - TABELA 1,5320-2/01,"3,00%","3,00%",612,Serviços de malote não realizados pelo Correio Nacional
445,18.8.2,ANEXO I - TABELA 1,5320-2/02,"3,00%","3,00%",612,Serviços de entrega rápida
445,18.8.2,ANEXO I - TABELA 1,7711-0/00,"1,00%","2,00%",612,Locação de automóveis sem condutor
445,18.8.2,ANEXO I - TABELA 1,8012-9/00,"3,00%","3,00%",612,Atividades de transporte de valores
445,18.8.2,ANEXO I - TABELA 1,8622-4/00,"2,00%","2,00%",612,"Serviços de remoção de pacientes, exceto os serviços móveis de atendimento a urgências"
446,18.8.2,ANEXO I - TABELA 1,9312-3/00,"1,00%","2,00%",647,"Clubes sociais, esportivos e similares (566-Sem Futebol profissional)"
446,18.8.2,ANEXO I - TABELA 1,7820-5/00,"2,00%","3,00%",655,Locação de mão-de-obra temporária
446,18.8.2,ANEXO I - TABELA 1,6421-2/00,"3,00%","2,00%",736,Bancos comerciais
446,18.8.2,ANEXO I - TABELA 1,6422-1/00,"3,00%","3,00%",736,"Bancos múltiplos, com carteira comercial"
446,18.8.2,ANEXO I - TABELA 1,6423-9/00,"3,00%","2,00%",736,Caixas econômicas
446,18.8.2,ANEXO I - TABELA 1,6424-7/01,"1,00%","1,00%",736,Bancos cooperativos
446,18.8.2,ANEXO I - TABELA 1,6431-0/00,"3,00%","1,00%",736,"Bancos múltiplos, sem carteira comercial"
446,18.8.2,ANEXO I - TABELA 1,6432-8/00,"1,00%","1,00%",736,Bancos de investimento
446,18.8.2,ANEXO I - TABELA 1,6433-6/00,"1,00%","2,00%",736,Bancos de desenvolvimento
446,18.8.2,ANEXO I - TABELA 1,6435-2/01,"1,00%","1,00%",736,Sociedades de crédito imobiliário
446,18.8.2,ANEXO I - TABELA 1,6435-2/02,"1,00%","1,00%",736,Associações de poupança e empréstimo
446,18.8.2,ANEXO I - TABELA 1,6435-2/03,"1,00%","1,00%",736,Companhias hipotecárias
446,18.8.2,ANEXO I - TABELA 1,6436-1/00,"1,00%","1,00%",736,"Sociedades de crédito, financiamento e investimento - financeiras"
446,18.8.2,ANEXO I - TABELA 1,6437-9/00,"1,00%","1,00%",736,Sociedades de crédito ao microempreendedor
446,18.8.2,ANEXO I - TABELA 1,6440-9/00,"1,00%","1,00%",736,Arrendamento mercantil
446,18.8.2,ANEXO I - TABELA 1,6450-6/00,"1,00%","3,00%",736,Sociedades de capitalização
446,18.8.2,ANEXO I - TABELA 1,6470-1/01,"1,00%","1,00%",736,"Fundos de investimento, exceto previdenciários e imobiliários"
446,18.8.2,ANEXO I - TABELA 1,6470-1/02,"1,00%","1,00%",736,Fundos de investimento previdenciários
446,18.8.2,ANEXO I - TABELA 1,6470-1/03,"1,00%","1,00%",736,Fundos de investimento imobiliários
446,18.8.2,ANEXO I - TABELA 1,6492-1/00,"1,00%","3,00%",736,Securitização de créditos
446,18.8.2,ANEXO I - TABELA 1,6499-9/01,"1,00%","1,00%",736,Clubes de investimento
446,18.8.2,ANEXO I - TABELA 1,6499-9/02,"1,00%","1,00%",736,Sociedades de investimento
446,18.8.2,ANEXO I - TABELA 1,6499-9/03,"1,00%","1,00%",736,Fundo garantidor de crédito
446,18.8.2,ANEXO I - TABELA 1,6499-9/04,"1,00%","1,00%",736,Caixas de financiamento de corporações
446,18.8.2,ANEXO I - TABELA 1,6499-9/05,"1,00%","1,00%",736,Concessão de crédito pelas OSCIP
446,18.8.2,ANEXO I - TABELA 1,6499-9/99,"1,00%","1,00%",736,Outras atividades de serviços financeiros não especificadas anteriormente
446,18.8.2,ANEXO I - TABELA 1,6511-1/01,"1,00%","1,00%",736,Seguros de vida
446,18.8.2,ANEXO I - TABELA 1,6511-1/02,"1,00%","2,00%",736,Planos de auxílio-funeral
446,18.8.2,ANEXO I - TABELA 1,6512-0/00,"1,00%","2,00%",736,Seguros não-vida
446,18.8.2,ANEXO I - TABELA 1,6520-1/00,"2,00%","1,00%",736,Seguros-saúde
446,18.8.2,ANEXO I - TABELA 1,6530-8/00,"1,00%","2,00%",736,Resseguros
446,18.8.2,ANEXO I - TABELA 1,6541-3/00,"1,00%","1,00%",736,Previdência complementar fechada
446,18.8.2,ANEXO I - TABELA 1,6542-1/00,"1,00%","1,00%",736,Previdência complementar aberta
446,18.8.2,ANEXO I - TABELA 1,6612-6/01,"1,00%","1,00%",736,Corretoras de títulos e valores mobiliários
446,18.8.2,ANEXO I - TABELA 1,6612-6/02,"1,00%","1,00%",736,Distribuidoras de títulos e valores mobiliários
446,18.8.2,ANEXO I - TABELA 1,6612-6/03,"1,00%","1,00%",736,Corretoras de câmbio
446,18.8.2,ANEXO I - TABELA 1,6612-6/04,"1,00%","1,00%",736,Corretoras de contratos de mercadorias
446,18.8.2,ANEXO I - TABELA 1,6612-6/05,"1,00%","2,00%",736,Agentes de investimentos em aplicações financeiras
446,18.8.2,ANEXO I - TABELA 1,6619-3/01,"1,00%","1,00%",736,Serviços de liquidação e custódia
446,18.8.2,ANEXO I - TABELA 1,6619-3/02,"1,00%","2,00%",736,Correspondentes de instituições financeiras
446,18.8.2,ANEXO I - TABELA 1,6619-3/04,"1,00%","1,00%",736,Caixas eletrônicos
446,18.8.2,ANEXO I - TABELA 1,6622-3/00,"1,00%","1,00%",736,"Corretores e agentes de seguros, de planos de previdência complementar e de saúde"
446,18.8.2,ANEXO I - TABELA 1,6629-1/00,"1,00%","2,00%",736,"Atividades auxiliares dos seguros, da previdência complementar e dos planos de saúde não especificadas anteriormente"
446,18.8.2,ANEXO I - TABELA 1,0161-0/01,"1,00%","3,00%",787,Serviço de pulverização e controle de pragas agrícolas
446,18.8.2,ANEXO I - TABELA 1,0161-0/02,"1,00%","3,00%",787,Serviço de poda de árvores para lavouras
446,18.8.2,ANEXO I - TABELA 1,0161-0/03,"1,00%","3,00%",787,"Serviço de preparação de terreno, cultivo e colheita"
446,18.8.2,ANEXO I - TABELA 1,0161-0/99,"1,00%","3,00%",787,Atividades de apoio à agricultura não especificadas anteriormente
446,18.8.2,ANEXO I - TABELA 1,0162-8/01,"1,00%","2,00%",787,Serviço de inseminação artificial em animais
446,18.8.2,ANEXO I - TABELA 1,0162-8/02,"1,00%","3,00%",787,Serviço de tosquiamento de ovinos
446,18.8.2,ANEXO I - TABELA 1,0162-8/03,"1,00%","3,00%",787,Serviço de manejo de animais
446,18.8.2,ANEXO I - TABELA 1,0162-8/99,"1,00%","3,00%",787,Atividades de apoio à pecuária não especificadas anteriormente
446,18.8.2,ANEXO I - TABELA 1,0163-6/00,"1,00%","3,00%",787,Atividades de pós-colheita
446,18.8.2,ANEXO I - TABELA 1,0230-6/00,"2,00%","3,00%",787,Atividades de apoio à produção florestal
447,18.8.2,ANEXO I - TABELA 1,0311-6/04,"2,00%","2,00%",787,Atividades de apoio à pesca em água salgada
447,18.8.2,ANEXO I - TABELA 1,0312-4/04,"2,00%","2,00%",787,Atividades de apoio à pesca em água doce
447,18.8.2,ANEXO I - TABELA 1,0321-3/05,"2,00%","2,00%",787,Atividades de apoio à aquicultura em água salgada e salobra
447,18.8.2,ANEXO I - TABELA 1,0322-1/07,"2,00%","2,00%",787,Atividades de apoio à aquicultura em água doce
447,18.8.2,ANEXO I - TABELA 1,9420-1/00,"3,00%","2,00%",787,Atividades de organizações sindicais - sindicato patronal rural
447,18.8.2,ANEXO I - TABELA 1,1031-7/00,"2,00%","3,00%",833(*),Fabricação de conservas de frutas - agroindústria
447,18.8.2,ANEXO I - TABELA 1,1032-5/01,"2,00%","2,00%",833(*),Fabricação de conservas de palmito - agroindústria
447,18.8.2,ANEXO I - TABELA 1,1032-5/99,"2,00%","3,00%",833(*),"Fabricação de conservas de legumes e outros vegetais, exceto palmito - agroindústria"
447,18.8.2,ANEXO I - TABELA 1,1033-3/01,"2,00%","3,00%",833(*),"Fabricação de sucos concentrados de frutas, hortaliças e legumes - agroindústria"
447,18.8.2,ANEXO I - TABELA 1,1033-3/02,"2,00%","3,00%",833(*),"Fabricação de sucos de frutas, hortaliças e legumes, exceto concentrados - agroindústria"
447,18.8.2,ANEXO I - TABELA 1,1041-4/00,"2,00%","3,00%",833(*),"Fabricação de óleos vegetais em bruto, exceto óleo de milho - agroindústria"
447,18.8.2,ANEXO I - TABELA 1,1042-2/00,"2,00%","3,00%",833(*),"Fabricação de óleos vegetais refinados, exceto óleo de milho - agroindústria"
447,18.8.2,ANEXO I - TABELA 1,1043-1/00,"2,00%","2,00%",833(*),Fabricação de margarina e outras gorduras vegetais e de óleos não- comestíveis de animais - agroindústria
447,18.8.2,ANEXO I - TABELA 1,1061-9/02,"2,00%","3,00%",833(*),Fabricação de produtos do arroz - agroindústria
447,18.8.2,ANEXO I - TABELA 1,1093-7/01,"2,00%","3,00%",833(*),Fabricação de produtos derivados do cacau e de chocolates - agroindústria
447,18.8.2,ANEXO I - TABELA 1,1093-7/02,"2,00%","3,00%",833(*),"Fabricação de frutas cristalizadas, balas e semelhantes - agroindústria"
447,18.8.2,ANEXO I - TABELA 1,1099-6/01,"2,00%","3,00%",833(*),Fabricação de vinagres - agroindústria
447,18.8.2,ANEXO I - TABELA 1,1111-9/01,"2,00%","3,00%",833(*),Fabricação de aguardente de cana-de-açúcar - agroindústria
447,18.8.2,ANEXO I - TABELA 1,1122-4/99,"2,00%","3,00%",833(*),Fabricação de outras bebidas não-alcoólicas não especificadas anteriormente - agroindústria
447,18.8.2,ANEXO I - TABELA 1,1210-7/00,"3,00%","3,00%",833(*),Processamento industrial do fumo - agroindústria
447,18.8.2,ANEXO I - TABELA 1,1220-4/01,"3,00%","2,00%",833(*),Fabricação de cigarros - agroindústria
447,18.8.2,ANEXO I - TABELA 1,1220-4/02,"3,00%","3,00%",833(*),Fabricação de cigarrilhas e charutos - agroindústria
447,18.8.2,ANEXO I - TABELA 1,1220-4/03,"3,00%","3,00%",833(*),Fabricação de filtros para cigarros - agroindústria
447,18.8.2,ANEXO I - TABELA 1,1321-9/00,"2,00%","3,00%",833(*),Tecelagem de fios de algodão - agroindústria
447,18.8.2,ANEXO I - TABELA 1,1322-7/00,"2,00%","3,00%",833(*),Tecelagem de fios de fibras têxteis naturais - agroindústria
447,18.8.2,ANEXO I - TABELA 1,1931-4/00,"2,00%","3,00%",833(*),Fabricação de álcool - agroindústria
447,18.8.2,ANEXO I - TABELA 1,1932-2/00,"2,00%","3,00%",833(*),"Fabricação de biocombustíveis, exceto álcool - agroindústria"
447,18.8.2,ANEXO I - TABELA 1,2121-1/03,"2,00%","2,00%",833(*),Fabricação de medicamentos fitoterápicos para uso humano - agroindústria
447,18.8.2,ANEXO I - TABELA 1,9700-5/00,"0,00%","2,00%",868,Serviços domésticos
447,18.8.2,ANEXO I - TABELA 1,9900-8/00,"1,00%","1,00%",876,Organismos internacionais e outras instituições extraterritoriais com acordo internacional de isenção (sem acordo: FPAS 582)
448,18.8.2,ANEXO I - TABELA 2,1062-7/00,"2,00%","3,00%",507,Fabricação de derivados do trigo - indústria
448,18.8.2,ANEXO I - TABELA 2,1063-5/00,"2,00%","3,00%",507,Fabricação de farinha de mandioca e derivados - indústria
448,18.8.2,ANEXO I - TABELA 2,1064-3/00,"2,00%","3,00%",507,Fabricação de farinha de milho e derivados - indústria
448,18.8.2,ANEXO I - TABELA 2,1065-1/01,"2,00%","3,00%",507,Fabricação de amidos e féculas de vegetais - indústria
448,18.8.2,ANEXO I - TABELA 2,1065-1/02,"2,00%","3,00%",507,Fabricação de óleo de milho (bruto) - indústria
448,18.8.2,ANEXO I - TABELA 2,1065-1/03,"2,00%","3,00%",507,Fabricação de óleo de milho refinado - indústria
448,18.8.2,ANEXO I - TABELA 2,1069-4/00,"2,00%","3,00%",507,Moagem e fabricação de outros produtos de origem vegetal - indústria
448,18.8.2,ANEXO I - TABELA 2,1071-6/00,"3,00%","3,00%",507,Fabricação de açúcar - indústria
448,18.8.2,ANEXO I - TABELA 2,1072-4/02,"3,00%","3,00%",507,Fabricação de açúcar de cereais (dextrose) e de beterraba - indústria
448,18.8.2,ANEXO I - TABELA 2,1081-3/02,"2,00%","3,00%",507,Torrefação e moagem de café - indústria
448,18.8.2,ANEXO I - TABELA 2,1082-1/00,"2,00%","2,00%",507,Fabricação de produtos a base de café
448,18.8.2,ANEXO I - TABELA 2,1099-6/01,"2,00%","3,00%",507,Fabricação de vinagres - indústria
448,18.8.2,ANEXO I - TABELA 2,1099-6/05,"2,00%","3,00%",507,"Fabricação de produtos para infusão (chá, mate, etc.)"
448,18.8.2,ANEXO I - TABELA 2,1112-7/00,"2,00%","3,00%",507,Fabricação de vinho - indústria
448,18.8.2,ANEXO I - TABELA 2,1220-4/99,"3,00%","3,00%",507,Fabricação de outros produtos do fumo - indústria
448,18.8.2,ANEXO I - TABELA 2,1311-1/00,"2,00%","3,00%",507,Fiação de fibras de algodão - indústria
448,18.8.2,ANEXO I - TABELA 2,1312-0/00,"2,00%","3,00%",507,Fiação de fibras têxteis naturais - indústria
448,18.8.2,ANEXO I - TABELA 2,5821-2/00,"1,00%","2,00%",507,Impressão de livros
448,18.8.2,ANEXO I - TABELA 2,5822-1/00,"1,00%","2,00%",507,Impressão de jornais
448,18.8.2,ANEXO I - TABELA 2,5823-9/00,"1,00%","2,00%",507,Impressão de revistas
448,18.8.2,ANEXO I - TABELA 2,5829-8/00,"1,00%","2,00%",507,"Impressão de cadastros, listas e outros produtos gráficos"
448,18.8.2,ANEXO I - TABELA 2,1051-1/00,"2,00%","3,00%",531,Preparação do leite - indústria rudimentar
448,18.8.2,ANEXO I - TABELA 2,1052-0/00,"2,00%","3,00%",531,Fabricação de laticínios - indústria rudimentar
448,18.8.2,ANEXO I - TABELA 2,1061-9/01,"2,00%","3,00%",531,Beneficiamento de arroz - indústria rudimentar
448,18.8.2,ANEXO I - TABELA 2,1062-7/00,"2,00%","3,00%",531,Moagem de trigo - indústria rudimentar
448,18.8.2,ANEXO I - TABELA 2,1064-3/00,"2,00%","3,00%",531,Beneficiamento do milho - indústria rudimentar
448,18.8.2,ANEXO I - TABELA 2,1072-4/01,"3,00%","3,00%",531,Fabricação de açúcar de cana - indústria rudimentar
448,18.8.2,ANEXO I - TABELA 2,1081-3/01,"2,00%","3,00%",531,Beneficiamento de café - indústria rudimentar
448,18.8.2,ANEXO I - TABELA 2,1099-6/05,"2,00%","3,00%",531,"Beneficiamento de chá, mate, etc. - indústria rudimentar"
448,18.8.2,ANEXO I - TABELA 2,1311-1/00,"2,00%","3,00%",531,Preparação de fibras de algodão - indústria rudimentar
448,18.8.2,ANEXO I - TABELA 2,1312-0/00,"2,00%","3,00%",531,Preparação de fibras têxteis naturais - indústria rudimentar
448,18.8.2,ANEXO I - TABELA 2,6424-7/02,"1,00%","1,00%",787,Cooperativas centrais de crédito
448,18.8.2,ANEXO I - TABELA 2,6424-7/03,"1,00%","2,00%",787,Cooperativas de crédito mútuo
448,18.8.2,ANEXO I - TABELA 2,6424-7/04,"1,00%","1,00%",787,Cooperativas de crédito rural
448,18.8.2,ANEXO I - TABELA 2,1051-1/00,"2,00%","3,00%",825(*),Preparação do leite - agroindústria (rudimentar)
448,18.8.2,ANEXO I - TABELA 2,1052-0/00,"2,00%","3,00%",825(*),Fabricação de laticínios - agroindústria (rudimentar)
448,18.8.2,ANEXO I - TABELA 2,1061-9/01,"2,00%","3,00%",825(*),Beneficiamento de arroz - agroindústria (rudimentar)
448,18.8.2,ANEXO I - TABELA 2,1062-7/00,"2,00%","3,00%",825(*),Moagem de trigo - agroindústria (rudimentar)
448,18.8.2,ANEXO I - TABELA 2,1064-3/00,"2,00%","3,00%",825(*),Beneficiamento do milho - agroindústria (rudimentar)
448,18.8.2,ANEXO I - TABELA 2,1072-4/01,"3,00%","3,00%",825(*),Fabricação de açúcar de cana - agroindústria (rudimentar)
448,18.8.2,ANEXO I - TABELA 2,1081-3/01,"2,00%","3,00%",825(*),Beneficiamento de café - agroindústria (rudimentar)
448,18.8.2,ANEXO I - TABELA 2,1099-6/05,"2,00%","3,00%",825(*),"Beneficiamento de chá, mate, etc. - agroindústria (rudimentar)"
448,18.8.2,ANEXO I - TABELA 2,1311-1/00,"2,00%","3,00%",825(*),Preparação de fibras de algodão - agroindústria (rudimentar)
448,18.8.2,ANEXO I - TABELA 2,1312-0/00,"2,00%","3,00%",825(*),Preparação de fibras têxteis naturais - agroindústria (rudimentar)
448,18.8.2,ANEXO I - TABELA 2,1062-7/00,"2,00%","3,00%",833(*),Fabricação de derivados do trigo - agroindústria
448,18.8.2,ANEXO I - TABELA 2,1063-5/00,"2,00%","3,00%",833(*),Fabricação de farinha de mandioca e derivados - agroindústria
448,18.8.2,ANEXO I - TABELA 2,1064-3/00,"2,00%","3,00%",833(*),Fabricação de farinha de milho e derivados - agroindustria
448,18.8.2,ANEXO I - TABELA 2,1065-1/01,"2,00%","3,00%",833(*),Fabricação de amidos e féculas de vegetais - agroindústria
448,18.8.2,ANEXO I - TABELA 2,1065-1/02,"2,00%","3,00%",833(*),Fabricação de óleo de milho (bruto) - agroindústria
448,18.8.2,ANEXO I - TABELA 2,1065-1/03,"2,00%","3,00%",833(*),Fabricação de óleo de milho refinado - agroindustria
448,18.8.2,ANEXO I - TABELA 2,1069-4/00,"2,00%","3,00%",833(*),Moagem e fabricação de outros produtos de origem vegetal - agroindústria
448,18.8.2,ANEXO I - TABELA 2,1071-6/00,"3,00%","3,00%",833(*),Fabricação de açúcar - agroindústria
449,18.8.2,ANEXO I - TABELA 2,1072-4/02,"3,00%","3,00%",833(*),Fabricação de açúcar de cereais (dextrose) e de beterraba - agroindústria
449,18.8.2,ANEXO I - TABELA 2,1081-3/02,"2,00%","3,00%",833(*),Torrefação e moagem de café - agroindústria
449,18.8.2,ANEXO I - TABELA 2,1099-6/01,"2,00%","3,00%",833(*),Fabricação de vinagres - agroindústria
449,18.8.2,ANEXO I - TABELA 2,1112-7/00,"2,00%","3,00%",833(*),Fabricação de vinho - agroindústria
449,18.8.2,ANEXO I - TABELA 2,1220-4/99,"3,00%","3,00%",833(*),Fabricação de outros produtos do fumo - agroindústria
449,18.8.2,ANEXO I - TABELA 2,1311-1/00,"2,00%","3,00%",833(*),Fiação de fibras de algodão - agroindústria
449,18.8.2,ANEXO I - TABELA 2,1312-0/00,"2,00%","3,00%",833(*),Fiação de fibras têxteis naturais - agroindústria
